ID,StudentName,First5Attendance,First10Attendance,First15Attendance,Change5to10,Change10to15,Present15,Absent15,ConsecutiveAbsences,AttendanceTrend,FinalAttendance,Target
21409,Huzaifa Hussain,100.0,100.0,73.33333333333333,0.0,-26.66666666666667,11,4,0,Declining,68.18181818181817,1
21410,Zainab Iqbal,100.0,100.0,93.33333333333333,0.0,-6.666666666666671,14,1,0,Declining,86.36363636363636,1
21411,Ahmed Rehman,40.0,60.0,60.0,20.0,0.0,9,6,0,Stable,68.18181818181817,1
21412,Amna Alam,20.0,30.0,46.666666666666664,10.0,16.666666666666664,7,8,0,Improving,45.45454545454545,0
21413,Usman Aslam,0.0,30.0,46.666666666666664,30.0,16.666666666666664,7,8,0,Improving,50.0,0
21414,Fatima Rehman,60.0,40.0,46.666666666666664,-20.0,6.666666666666664,7,8,0,Improving,40.909090909090914,0
21415,Usman Hussain,80.0,80.0,73.33333333333333,0.0,-6.666666666666671,11,4,0,Declining,68.18181818181817,1
21416,Hamza Ahmed,20.0,20.0,20.0,0.0,0.0,3,12,2,Stable,22.727272727272727,0
21417,Usman Rehman,60.0,50.0,46.666666666666664,-10.0,-3.3333333333333357,7,8,1,Stable,50.0,0
21418,Zainab Aslam,100.0,90.0,73.33333333333333,-10.0,-16.66666666666667,11,4,1,Declining,63.63636363636363,0
21419,Haris Javed,60.0,40.0,40.0,-20.0,0.0,6,9,1,Stable,31.818181818181817,0
21420,Shahzaib Khan,80.0,80.0,66.66666666666666,0.0,-13.333333333333343,10,5,0,Declining,59.09090909090909,0
21421,Amna Hussain,80.0,60.0,73.33333333333333,-20.0,13.333333333333329,11,4,0,Improving,81.81818181818183,1
21422,Iqra Shah,40.0,60.0,53.333333333333336,20.0,-6.666666666666664,8,7,2,Declining,54.54545454545454,0
21423,Ahsan Siddiqui,60.0,50.0,46.666666666666664,-10.0,-3.3333333333333357,7,8,2,Stable,54.54545454545454,0
21424,Shahzaib Shah,40.0,40.0,46.666666666666664,0.0,6.666666666666664,7,8,0,Improving,50.0,0
21425,Ibrahim Iqbal,60.0,80.0,80.0,20.0,0.0,12,3,0,Stable,81.81818181818183,1
21426,Usman Aslam,20.0,20.0,26.666666666666668,0.0,6.666666666666668,4,11,3,Improving,36.36363636363637,0
21427,Ibrahim Malik,100.0,100.0,93.33333333333333,0.0,-6.666666666666671,14,1,0,Declining,72.72727272727273,1
21428,Zainab Aslam,80.0,80.0,73.33333333333333,0.0,-6.666666666666671,11,4,0,Declining,77.27272727272727,1
21429,Zain Nawaz,80.0,60.0,60.0,-20.0,0.0,9,6,1,Stable,68.18181818181817,1
21430,Laiba Khan,60.0,70.0,80.0,10.0,10.0,12,3,0,Improving,81.81818181818183,1
21431,Saad Raza,80.0,80.0,73.33333333333333,0.0,-6.666666666666671,11,4,0,Declining,68.18181818181817,1
21432,Ali Sheikh,60.0,60.0,73.33333333333333,0.0,13.333333333333329,11,4,0,Improving,72.72727272727273,1
21433,Ahmed Sheikh,40.0,60.0,53.333333333333336,20.0,-6.666666666666664,8,7,0,Declining,59.09090909090909,0
21434,Iqra Malik,40.0,40.0,53.333333333333336,0.0,13.333333333333336,8,7,0,Improving,63.63636363636363,0
21435,Iqra Shah,60.0,50.0,66.66666666666666,-10.0,16.666666666666657,10,5,0,Improving,63.63636363636363,0
21436,Muneeb Aslam,40.0,30.0,33.33333333333333,-10.0,3.3333333333333286,5,10,0,Stable,22.727272727272727,0
21437,Maham Nawaz,100.0,90.0,80.0,-10.0,-10.0,12,3,0,Declining,81.81818181818183,1
21438,Ahmed Malik,80.0,70.0,66.66666666666666,-10.0,-3.333333333333343,10,5,0,Stable,63.63636363636363,0
21439,Bilal Malik,60.0,60.0,73.33333333333333,0.0,13.333333333333329,11,4,0,Improving,77.27272727272727,1
21440,Amna Alam,80.0,60.0,66.66666666666666,-20.0,6.666666666666657,10,5,0,Improving,59.09090909090909,0
21441,Bilal Javed,60.0,60.0,66.66666666666666,0.0,6.666666666666657,10,5,0,Improving,68.18181818181817,1
21442,Haris Rehman,0.0,10.0,13.333333333333334,10.0,3.333333333333334,2,13,0,Stable,18.181818181818183,0
21443,Huzaifa Iqbal,80.0,70.0,66.66666666666666,-10.0,-3.333333333333343,10,5,0,Stable,77.27272727272727,1
21444,Hamza Nawaz,60.0,80.0,53.333333333333336,20.0,-26.666666666666664,8,7,5,Declining,63.63636363636363,0
21445,Amna Farooq,100.0,100.0,93.33333333333333,0.0,-6.666666666666671,14,1,0,Declining,86.36363636363636,1
21446,Muneeb Siddiqui,80.0,90.0,80.0,10.0,-10.0,12,3,0,Declining,63.63636363636363,0
21447,Hamza Javed,80.0,60.0,66.66666666666666,-20.0,6.666666666666657,10,5,0,Improving,50.0,0
21448,Muneeb Hussain,100.0,90.0,86.66666666666667,-10.0,-3.3333333333333286,13,2,0,Stable,81.81818181818183,1
21449,Usman Farooq,60.0,50.0,46.666666666666664,-10.0,-3.3333333333333357,7,8,1,Stable,59.09090909090909,0
21450,Hamza Rehman,40.0,30.0,40.0,-10.0,10.0,6,9,2,Improving,45.45454545454545,0
21451,Fahad Siddiqui,0.0,20.0,33.33333333333333,20.0,13.333333333333329,5,10,0,Improving,27.27272727272727,0
21452,Umar Sheikh,80.0,80.0,86.66666666666667,0.0,6.666666666666671,13,2,0,Improving,81.81818181818183,1
21453,Hamza Alam,0.0,30.0,40.0,30.0,10.0,6,9,1,Improving,45.45454545454545,0
21454,Ibrahim Farooq,40.0,60.0,53.333333333333336,20.0,-6.666666666666664,8,7,0,Declining,45.45454545454545,0
21455,Fahad Aslam,100.0,90.0,86.66666666666667,-10.0,-3.3333333333333286,13,2,0,Stable,81.81818181818183,1
21456,Abdullah Chaudhry,20.0,30.0,33.33333333333333,10.0,3.3333333333333286,5,10,0,Stable,31.818181818181817,0
21457,Fahad Ahmed,60.0,50.0,40.0,-10.0,-10.0,6,9,0,Declining,36.36363636363637,0
21458,Maryam Alam,20.0,30.0,26.666666666666668,10.0,-3.333333333333332,4,11,4,Stable,50.0,0
21459,Huzaifa Malik,60.0,80.0,80.0,20.0,0.0,12,3,0,Stable,72.72727272727273,1
21460,Fatima Aslam,60.0,60.0,40.0,0.0,-20.0,6,9,5,Declining,45.45454545454545,0
21461,Abdullah Sheikh,40.0,70.0,73.33333333333333,30.0,3.3333333333333286,11,4,0,Stable,77.27272727272727,1
21462,Ahsan Akram,20.0,10.0,6.666666666666667,-10.0,-3.333333333333333,1,14,13,Stable,9.090909090909092,0
21463,Iqra Akram,60.0,70.0,80.0,10.0,10.0,12,3,0,Improving,86.36363636363636,1
21464,Danish Sheikh,40.0,20.0,20.0,-20.0,0.0,3,12,2,Stable,27.27272727272727,0
21465,Saad Javed,40.0,60.0,66.66666666666666,20.0,6.666666666666657,10,5,0,Improving,72.72727272727273,1
21466,Usman Butt,80.0,60.0,53.333333333333336,-20.0,-6.666666666666664,8,7,3,Declining,54.54545454545454,0
21467,Ayesha Raza,40.0,30.0,26.666666666666668,-10.0,-3.333333333333332,4,11,0,Stable,36.36363636363637,0
21468,Maham Nawaz,100.0,80.0,66.66666666666666,-20.0,-13.333333333333343,10,5,3,Declining,63.63636363636363,0
21469,Danish Khan,40.0,40.0,33.33333333333333,0.0,-6.666666666666671,5,10,1,Declining,36.36363636363637,0
21470,Ali Chaudhry,100.0,90.0,86.66666666666667,-10.0,-3.3333333333333286,13,2,0,Stable,86.36363636363636,1
21471,Saad Butt,40.0,50.0,60.0,10.0,10.0,9,6,1,Improving,68.18181818181817,1
21472,Saad Rehman,80.0,80.0,80.0,0.0,0.0,12,3,0,Stable,68.18181818181817,1
21473,Talha Qureshi,100.0,90.0,93.33333333333333,-10.0,3.3333333333333286,14,1,0,Stable,90.9090909090909,1
21474,Danish Butt,80.0,90.0,93.33333333333333,10.0,3.3333333333333286,14,1,0,Stable,86.36363636363636,1
21475,Ali Raza,0.0,10.0,26.666666666666668,10.0,16.666666666666668,4,11,0,Improving,22.727272727272727,0
21476,Hira Nawaz,100.0,90.0,73.33333333333333,-10.0,-16.66666666666667,11,4,1,Declining,68.18181818181817,1
21477,Abdullah Raza,20.0,30.0,26.666666666666668,10.0,-3.333333333333332,4,11,0,Stable,31.818181818181817,0
21478,Usman Aslam,40.0,30.0,40.0,-10.0,10.0,6,9,0,Improving,36.36363636363637,0
21479,Talha Nawaz,20.0,20.0,33.33333333333333,0.0,13.333333333333329,5,10,0,Improving,40.909090909090914,0
21480,Amna Alam,60.0,70.0,73.33333333333333,10.0,3.3333333333333286,11,4,0,Stable,81.81818181818183,1
21481,Zain Malik,100.0,80.0,80.0,-20.0,0.0,12,3,0,Stable,86.36363636363636,1
21482,Sana Chaudhry,60.0,60.0,60.0,0.0,0.0,9,6,1,Stable,59.09090909090909,0
21483,Ali Raza,40.0,50.0,60.0,10.0,10.0,9,6,0,Improving,54.54545454545454,0
21484,Saad Hussain,40.0,30.0,33.33333333333333,-10.0,3.3333333333333286,5,10,0,Stable,40.909090909090914,0
21485,Saad Iqbal,100.0,80.0,73.33333333333333,-20.0,-6.666666666666671,11,4,2,Declining,72.72727272727273,1
21486,Amna Javed,60.0,60.0,73.33333333333333,0.0,13.333333333333329,11,4,0,Improving,81.81818181818183,1
21487,Ibrahim Shah,40.0,30.0,53.333333333333336,-10.0,23.333333333333336,8,7,0,Improving,50.0,0
21488,Maryam Sheikh,60.0,60.0,60.0,0.0,0.0,9,6,2,Stable,63.63636363636363,0
21489,Shahzaib Nawaz,80.0,60.0,60.0,-20.0,0.0,9,6,1,Stable,54.54545454545454,0
21490,Laiba Nawaz,20.0,30.0,20.0,10.0,-10.0,3,12,7,Declining,27.27272727272727,0
21491,Ayesha Khan,20.0,30.0,33.33333333333333,10.0,3.3333333333333286,5,10,2,Stable,27.27272727272727,0
21492,Zain Ali,60.0,30.0,40.0,-30.0,10.0,6,9,0,Improving,45.45454545454545,0
21493,Hassan Javed,40.0,60.0,66.66666666666666,20.0,6.666666666666657,10,5,0,Improving,59.09090909090909,0
21494,Danish Aslam,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,95.45454545454545,1
21495,Muneeb Ahmed,80.0,70.0,66.66666666666666,-10.0,-3.333333333333343,10,5,1,Stable,63.63636363636363,0
21496,Talha Qureshi,60.0,70.0,66.66666666666666,10.0,-3.333333333333343,10,5,2,Stable,77.27272727272727,1
21497,Huzaifa Iqbal,100.0,70.0,66.66666666666666,-30.0,-3.333333333333343,10,5,0,Stable,50.0,0
21498,Haris Nawaz,100.0,100.0,93.33333333333333,0.0,-6.666666666666671,14,1,0,Declining,95.45454545454545,1
21499,Abdullah Rehman,60.0,50.0,53.333333333333336,-10.0,3.3333333333333357,8,7,0,Stable,54.54545454545454,0
21500,Haris Hussain,40.0,70.0,73.33333333333333,30.0,3.3333333333333286,11,4,0,Stable,59.09090909090909,0
21501,Haris Shah,80.0,50.0,60.0,-30.0,10.0,9,6,0,Improving,68.18181818181817,1
21502,Umar Iqbal,60.0,60.0,53.333333333333336,0.0,-6.666666666666664,8,7,0,Declining,50.0,0
21503,Ahsan Rehman,80.0,50.0,46.666666666666664,-30.0,-3.3333333333333357,7,8,0,Stable,45.45454545454545,0
21504,Fatima Chaudhry,40.0,30.0,33.33333333333333,-10.0,3.3333333333333286,5,10,2,Stable,36.36363636363637,0
21505,Maryam Javed,100.0,80.0,73.33333333333333,-20.0,-6.666666666666671,11,4,0,Declining,68.18181818181817,1
21506,Danish Sheikh,40.0,30.0,26.666666666666668,-10.0,-3.333333333333332,4,11,3,Stable,36.36363636363637,0
21507,Bilal Malik,60.0,60.0,73.33333333333333,0.0,13.333333333333329,11,4,0,Improving,77.27272727272727,1
21508,Zainab Malik,40.0,50.0,60.0,10.0,10.0,9,6,0,Improving,63.63636363636363,0
21509,Taha Ahmed,100.0,60.0,73.33333333333333,-40.0,13.333333333333329,11,4,0,Improving,77.27272727272727,1
21510,Zainab Malik,60.0,50.0,60.0,-10.0,10.0,9,6,0,Improving,68.18181818181817,1
21511,Zain Aslam,0.0,40.0,40.0,40.0,0.0,6,9,0,Stable,36.36363636363637,0
21512,Taha Hussain,20.0,10.0,6.666666666666667,-10.0,-3.333333333333333,1,14,12,Stable,13.636363636363635,0
21513,Talha Aslam,40.0,40.0,53.333333333333336,0.0,13.333333333333336,8,7,0,Improving,54.54545454545454,0
21514,Fahad Nawaz,100.0,90.0,86.66666666666667,-10.0,-3.3333333333333286,13,2,0,Stable,77.27272727272727,1
21515,Umar Alam,40.0,30.0,40.0,-10.0,10.0,6,9,0,Improving,36.36363636363637,0
21516,Fatima Javed,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,100.0,1
21517,Laiba Malik,40.0,30.0,40.0,-10.0,10.0,6,9,0,Improving,50.0,0
21518,Abdullah Shah,60.0,60.0,60.0,0.0,0.0,9,6,0,Stable,54.54545454545454,0
21519,Ahsan Hussain,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,90.9090909090909,1
21520,Shahzaib Qureshi,40.0,30.0,46.666666666666664,-10.0,16.666666666666664,7,8,1,Improving,50.0,0
21521,Fatima Chaudhry,60.0,70.0,66.66666666666666,10.0,-3.333333333333343,10,5,0,Stable,63.63636363636363,0
21522,Usman Javed,60.0,60.0,60.0,0.0,0.0,9,6,2,Stable,63.63636363636363,0
21523,Ahsan Khan,0.0,30.0,20.0,30.0,-10.0,3,12,5,Declining,13.636363636363635,0
21524,Danish Javed,80.0,80.0,86.66666666666667,0.0,6.666666666666671,13,2,0,Improving,81.81818181818183,1
21525,Umar Aslam,60.0,40.0,33.33333333333333,-20.0,-6.666666666666671,5,10,4,Declining,31.818181818181817,0
21526,Taha Hussain,80.0,60.0,60.0,-20.0,0.0,9,6,0,Stable,45.45454545454545,0
21527,Bilal Khan,60.0,60.0,60.0,0.0,0.0,9,6,0,Stable,63.63636363636363,0
21528,Ahmed Raza,60.0,70.0,53.333333333333336,10.0,-16.666666666666664,8,7,2,Declining,68.18181818181817,1
21529,Zainab Khan,60.0,70.0,46.666666666666664,10.0,-23.333333333333336,7,8,6,Declining,36.36363636363637,0
21530,Abdullah Sheikh,40.0,60.0,66.66666666666666,20.0,6.666666666666657,10,5,0,Improving,59.09090909090909,0
21531,Shahzaib Rehman,40.0,60.0,66.66666666666666,20.0,6.666666666666657,10,5,0,Improving,68.18181818181817,1
21532,Umar Ali,40.0,40.0,33.33333333333333,0.0,-6.666666666666671,5,10,0,Declining,40.909090909090914,0
21533,Abdullah Rehman,40.0,50.0,66.66666666666666,10.0,16.666666666666657,10,5,0,Improving,77.27272727272727,1
21534,Danish Ahmed,60.0,40.0,53.333333333333336,-20.0,13.333333333333336,8,7,1,Improving,50.0,0
21535,Maham Siddiqui,20.0,40.0,53.333333333333336,20.0,13.333333333333336,8,7,1,Improving,50.0,0
21536,Hamza Aslam,40.0,50.0,46.666666666666664,10.0,-3.3333333333333357,7,8,1,Stable,40.909090909090914,0
21537,Abdullah Sheikh,80.0,50.0,53.333333333333336,-30.0,3.3333333333333357,8,7,1,Stable,54.54545454545454,0
21538,Talha Javed,40.0,50.0,40.0,10.0,-10.0,6,9,1,Declining,36.36363636363637,0
21539,Muneeb Shah,60.0,50.0,46.666666666666664,-10.0,-3.3333333333333357,7,8,0,Stable,50.0,0
21540,Ali Hussain,60.0,50.0,53.333333333333336,-10.0,3.3333333333333357,8,7,0,Stable,54.54545454545454,0
21541,Laiba Aslam,60.0,40.0,40.0,-20.0,0.0,6,9,2,Stable,36.36363636363637,0
21542,Hira Ahmed,40.0,60.0,66.66666666666666,20.0,6.666666666666657,10,5,0,Improving,72.72727272727273,1
21543,Ali Aslam,80.0,80.0,53.333333333333336,0.0,-26.666666666666664,8,7,6,Declining,54.54545454545454,0
21544,Fatima Alam,60.0,60.0,60.0,0.0,0.0,9,6,1,Stable,59.09090909090909,0
21545,Hassan Akram,40.0,30.0,20.0,-10.0,-10.0,3,12,9,Declining,22.727272727272727,0
21546,Iqra Butt,40.0,50.0,53.333333333333336,10.0,3.3333333333333357,8,7,1,Stable,50.0,0
21547,Bilal Nawaz,80.0,70.0,80.0,-10.0,10.0,12,3,0,Improving,81.81818181818183,1
21548,Ahsan Butt,40.0,70.0,60.0,30.0,-10.0,9,6,1,Declining,54.54545454545454,0
21549,Saad Siddiqui,40.0,30.0,46.666666666666664,-10.0,16.666666666666664,7,8,0,Improving,40.909090909090914,0
21550,Fahad Alam,80.0,80.0,86.66666666666667,0.0,6.666666666666671,13,2,0,Improving,90.9090909090909,1
21551,Hamza Nawaz,20.0,20.0,20.0,0.0,0.0,3,12,3,Stable,27.27272727272727,0
21552,Danish Malik,60.0,60.0,53.333333333333336,0.0,-6.666666666666664,8,7,3,Declining,54.54545454545454,0
21553,Ibrahim Nawaz,80.0,70.0,60.0,-10.0,-10.0,9,6,2,Declining,59.09090909090909,0
21554,Ahmed Hussain,60.0,80.0,86.66666666666667,20.0,6.666666666666671,13,2,0,Improving,81.81818181818183,1
21555,Amna Siddiqui,80.0,80.0,66.66666666666666,0.0,-13.333333333333343,10,5,0,Declining,72.72727272727273,1
21556,Talha Shah,60.0,80.0,86.66666666666667,20.0,6.666666666666671,13,2,0,Improving,90.9090909090909,1
21557,Huzaifa Shah,80.0,80.0,80.0,0.0,0.0,12,3,0,Stable,72.72727272727273,1
21558,Talha Nawaz,60.0,70.0,80.0,10.0,10.0,12,3,0,Improving,77.27272727272727,1
21559,Zainab Qureshi,60.0,70.0,60.0,10.0,-10.0,9,6,0,Declining,68.18181818181817,1
21560,Fatima Iqbal,100.0,100.0,93.33333333333333,0.0,-6.666666666666671,14,1,1,Declining,95.45454545454545,1
21561,Talha Farooq,100.0,90.0,80.0,-10.0,-10.0,12,3,1,Declining,81.81818181818183,1
21562,Saad Qureshi,60.0,30.0,46.666666666666664,-30.0,16.666666666666664,7,8,1,Improving,45.45454545454545,0
21563,Saad Shah,80.0,70.0,73.33333333333333,-10.0,3.3333333333333286,11,4,0,Stable,77.27272727272727,1
21564,Shahzaib Akram,80.0,60.0,66.66666666666666,-20.0,6.666666666666657,10,5,1,Improving,54.54545454545454,0
21565,Talha Alam,60.0,70.0,80.0,10.0,10.0,12,3,0,Improving,77.27272727272727,1
21566,Laiba Hussain,40.0,60.0,73.33333333333333,20.0,13.333333333333329,11,4,0,Improving,77.27272727272727,1
21567,Saad Sheikh,40.0,50.0,53.333333333333336,10.0,3.3333333333333357,8,7,0,Stable,40.909090909090914,0
21568,Zainab Siddiqui,0.0,20.0,26.666666666666668,20.0,6.666666666666668,4,11,3,Improving,18.181818181818183,0
21569,Hamza Qureshi,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,100.0,1
21570,Zainab Ahmed,60.0,60.0,46.666666666666664,0.0,-13.333333333333336,7,8,4,Declining,40.909090909090914,0
21571,Fahad Ali,100.0,80.0,86.66666666666667,-20.0,6.666666666666671,13,2,0,Improving,81.81818181818183,1
21572,Zain Rehman,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,95.45454545454545,1
21573,Talha Iqbal,80.0,90.0,93.33333333333333,10.0,3.3333333333333286,14,1,0,Stable,90.9090909090909,1
21574,Laiba Ahmed,40.0,30.0,33.33333333333333,-10.0,3.3333333333333286,5,10,2,Stable,36.36363636363637,0
21575,Muneeb Sheikh,80.0,80.0,66.66666666666666,0.0,-13.333333333333343,10,5,3,Declining,63.63636363636363,0
21576,Taha Akram,60.0,70.0,73.33333333333333,10.0,3.3333333333333286,11,4,0,Stable,63.63636363636363,0
21577,Usman Hussain,40.0,30.0,33.33333333333333,-10.0,3.3333333333333286,5,10,3,Stable,31.818181818181817,0
21578,Hamza Akram,40.0,50.0,46.666666666666664,10.0,-3.3333333333333357,7,8,1,Stable,40.909090909090914,0
21579,Hamza Khan,20.0,50.0,53.333333333333336,30.0,3.3333333333333357,8,7,0,Stable,63.63636363636363,0
21580,Fahad Rehman,40.0,40.0,33.33333333333333,0.0,-6.666666666666671,5,10,4,Declining,31.818181818181817,0
21581,Ayesha Rehman,40.0,50.0,46.666666666666664,10.0,-3.3333333333333357,7,8,0,Stable,54.54545454545454,0
21582,Usman Ahmed,80.0,90.0,93.33333333333333,10.0,3.3333333333333286,14,1,0,Stable,95.45454545454545,1
21583,Haris Hussain,60.0,50.0,53.333333333333336,-10.0,3.3333333333333357,8,7,1,Stable,50.0,0
21584,Hassan Ahmed,40.0,40.0,26.666666666666668,0.0,-13.333333333333332,4,11,5,Declining,18.181818181818183,0
21585,Taha Malik,60.0,40.0,33.33333333333333,-20.0,-6.666666666666671,5,10,3,Declining,40.909090909090914,0
21586,Ahmed Iqbal,80.0,70.0,73.33333333333333,-10.0,3.3333333333333286,11,4,1,Stable,81.81818181818183,1
21587,Iqra Akram,40.0,70.0,66.66666666666666,30.0,-3.333333333333343,10,5,2,Stable,50.0,0
21588,Danish Iqbal,40.0,40.0,46.666666666666664,0.0,6.666666666666664,7,8,2,Improving,45.45454545454545,0
21589,Zainab Iqbal,60.0,70.0,80.0,10.0,10.0,12,3,0,Improving,86.36363636363636,1
21590,Saad Raza,80.0,80.0,86.66666666666667,0.0,6.666666666666671,13,2,0,Improving,81.81818181818183,1
21591,Ali Butt,80.0,70.0,80.0,-10.0,10.0,12,3,0,Improving,86.36363636363636,1
21592,Ali Raza,60.0,80.0,80.0,20.0,0.0,12,3,0,Stable,77.27272727272727,1
21593,Danish Siddiqui,40.0,20.0,33.33333333333333,-20.0,13.333333333333329,5,10,2,Improving,40.909090909090914,0
21594,Hira Shah,80.0,90.0,66.66666666666666,10.0,-23.333333333333343,10,5,0,Declining,59.09090909090909,0
21595,Laiba Chaudhry,80.0,90.0,93.33333333333333,10.0,3.3333333333333286,14,1,0,Stable,86.36363636363636,1
21596,Fahad Butt,100.0,90.0,86.66666666666667,-10.0,-3.3333333333333286,13,2,0,Stable,90.9090909090909,1
21597,Umar Rehman,60.0,70.0,73.33333333333333,10.0,3.3333333333333286,11,4,1,Stable,59.09090909090909,0
21598,Maryam Aslam,60.0,50.0,46.666666666666664,-10.0,-3.3333333333333357,7,8,2,Stable,59.09090909090909,0
21599,Hamza Iqbal,40.0,30.0,46.666666666666664,-10.0,16.666666666666664,7,8,1,Improving,40.909090909090914,0
21600,Ali Butt,20.0,10.0,33.33333333333333,-10.0,23.33333333333333,5,10,0,Improving,36.36363636363637,0
21601,Iqra Akram,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,95.45454545454545,1
21602,Fatima Sheikh,0.0,10.0,13.333333333333334,10.0,3.333333333333334,2,13,1,Stable,22.727272727272727,0
21603,Usman Ahmed,80.0,70.0,66.66666666666666,-10.0,-3.333333333333343,10,5,0,Stable,63.63636363636363,0
21604,Sana Malik,80.0,70.0,73.33333333333333,-10.0,3.3333333333333286,11,4,1,Stable,63.63636363636363,0
21605,Maryam Iqbal,60.0,50.0,60.0,-10.0,10.0,9,6,0,Improving,54.54545454545454,0
21606,Laiba Iqbal,60.0,40.0,46.666666666666664,-20.0,6.666666666666664,7,8,0,Improving,45.45454545454545,0
21607,Umar Malik,40.0,20.0,33.33333333333333,-20.0,13.333333333333329,5,10,1,Improving,27.27272727272727,0
21608,Shahzaib Butt,80.0,60.0,53.333333333333336,-20.0,-6.666666666666664,8,7,0,Declining,63.63636363636363,0
21609,Hira Javed,100.0,80.0,66.66666666666666,-20.0,-13.333333333333343,10,5,1,Declining,63.63636363636363,0
21610,Abdullah Iqbal,80.0,70.0,60.0,-10.0,-10.0,9,6,1,Declining,59.09090909090909,0
21611,Ayesha Alam,100.0,90.0,80.0,-10.0,-10.0,12,3,0,Declining,72.72727272727273,1
21612,Shahzaib Chaudhry,40.0,30.0,40.0,-10.0,10.0,6,9,2,Improving,36.36363636363637,0
21613,Ahmed Malik,60.0,80.0,80.0,20.0,0.0,12,3,1,Stable,77.27272727272727,1
21614,Sana Ahmed,60.0,80.0,80.0,20.0,0.0,12,3,0,Stable,86.36363636363636,1
21615,Iqra Aslam,80.0,60.0,53.333333333333336,-20.0,-6.666666666666664,8,7,1,Declining,54.54545454545454,0
21616,Laiba Khan,60.0,40.0,33.33333333333333,-20.0,-6.666666666666671,5,10,1,Declining,40.909090909090914,0
21617,Talha Malik,40.0,40.0,26.666666666666668,0.0,-13.333333333333332,4,11,8,Declining,40.909090909090914,0
21618,Talha Farooq,60.0,50.0,46.666666666666664,-10.0,-3.3333333333333357,7,8,2,Stable,50.0,0
21619,Shahzaib Hussain,60.0,50.0,40.0,-10.0,-10.0,6,9,4,Declining,36.36363636363637,0
21620,Shahzaib Qureshi,100.0,80.0,80.0,-20.0,0.0,12,3,1,Stable,72.72727272727273,1
21621,Ali Alam,100.0,100.0,80.0,0.0,-20.0,12,3,1,Declining,86.36363636363636,1
21622,Zain Farooq,100.0,90.0,86.66666666666667,-10.0,-3.3333333333333286,13,2,0,Stable,72.72727272727273,1
21623,Taha Chaudhry,100.0,90.0,86.66666666666667,-10.0,-3.3333333333333286,13,2,0,Stable,81.81818181818183,1
21624,Ahmed Raza,60.0,60.0,60.0,0.0,0.0,9,6,0,Stable,59.09090909090909,0
21625,Sana Sheikh,100.0,100.0,100.0,0.0,0.0,15,0,0,Stable,100.0,1
21626,Laiba Raza,60.0,60.0,66.66666666666666,0.0,6.666666666666657,10,5,0,Improving,63.63636363636363,0
21627,Saad Iqbal,80.0,60.0,60.0,-20.0,0.0,9,6,1,Stable,68.18181818181817,1
21628,Huzaifa Alam,40.0,70.0,73.33333333333333,30.0,3.3333333333333286,11,4,1,Stable,72.72727272727273,1
21629,Ahmed Aslam,80.0,80.0,60.0,0.0,-20.0,9,6,4,Declining,68.18181818181817,1
21630,Laiba Shah,40.0,50.0,40.0,10.0,-10.0,6,9,3,Declining,36.36363636363637,0
21631,Ahmed Ali,100.0,80.0,80.0,-20.0,0.0,12,3,0,Stable,59.09090909090909,0
21632,Bilal Iqbal,100.0,80.0,60.0,-20.0,-20.0,9,6,0,Declining,54.54545454545454,0
21633,Maryam Sheikh,60.0,70.0,66.66666666666666,10.0,-3.333333333333343,10,5,1,Stable,59.09090909090909,0
21634,Ahsan Rehman,60.0,40.0,33.33333333333333,-20.0,-6.666666666666671,5,10,2,Declining,31.818181818181817,0
21635,Zainab Akram,60.0,60.0,66.66666666666666,0.0,6.666666666666657,10,5,0,Improving,68.18181818181817,1
21636,Danish Ahmed,100.0,80.0,86.66666666666667,-20.0,6.666666666666671,13,2,0,Improving,81.81818181818183,1
